Transcript,Label
아저씨들 애보기 싫어서 집에 안 들어가고 회식 잡아서 대리주임들 끌고 시간 떼우는 거지 뭐,0
저 놈 멘탈은 개사기급으로 쎈듯 수치심이라는게 없나봐,0
가난한 부모 밑에서 태어난 부부는 어떻게 해야 집도 사고 차도 살 수 있을까요,0
등산 공원 가 봐라 아무 의미 없다,0
얼굴과 몸을 아름답게 꾸미는 것은 인간의 본능인 거 왜 몰라,0
성범죄 당했다고 남자 안 좋아하는 거 아닌게 그런 애들이 가슴 수술도 많이하고 잠자리도 더 밝히던데,0
저 오늘 여자친구 만나러 가야겠어요,0
위드 코로나라서 너무 좋다,0
할 줄 아는 것도 없고 친목질만 하는 애가 어떻게 부장 됐는지 모르겠어,0
돈 없어서 빌빌 거리는 게 자랑이냐,0
너는 대학교가 어디야,0
쟤는 웃기지도 않은 애가 왜 자꾸 기어 나오냐,0
일본인들은 겉과 속이 다른 종족이라 눈치없으면 일본 못산다,0
내 친구 흙수저라 거지 근성 오짐,0
인간및인간집단인물방송인여성 좀 빨리 뒤져서 티브이에 안 나왔으면 좋겠다,0
차라리 가난한 사람들한테 나눠 주지 저 아까운 돈을,0
이럴 바에야 똥남아 고용해서 노예로 쓰고 싶다,0
오늘중으로 메세지 보내라 안보내면 죽을 줄알아,0
저 북괴 유소년 축구팀 우리나라 왔을 때 치킨 맥였으면 안 돌아가고 새터민 됐을 듯,0
내가 나 결혼할 때 이 노래 틀고 입장한다고 몇번을 말했냐고,0
인간및인간집단인물정치인남성은 입만 살아가지고 온 세상에 피해를 주네,0
이번 심사 맘에 안든다,0
너는 부모님한테 무슨 말버릇이냐,0
인간및인간집단인물정치인남성 대통령으로 가즈아,0
난 여자 코에 화이트 헤드 많은 거 보면 약간 정뚝떨이더라,0
인간및인간집단인물방송인남성은 주식하면 안 되는 거 아니야,0
미국 힙합 가수 공연하다가 명 압사 당했대,0
인간및인간집단인물방송인남성 전여친 어떡함,0
페미 진짜 환멸나노,0
인간및인간집단인물방송인남성가 무슨 불륜 저지른 것도 아니잖아,0
우리 오빠는 잘생겼는데 노래도 잘해,0
조나 웅앵웅 하면서 젊은이들은 신경 도 안 쓰는 더러운 틀딱충들,0
팀플하는데 하필 여자선배랑 같은 조다,0
대머리가 유전된다는 거 사실이야,0
곰돌이 푸에 감성글귀 프사로 쓰는 애들은 무조건 하자 있는 애들임,0
인간및인간집단조직및단체정당쳐 뽑아놓고 짱깨 없애자는 저능아 짓은 무엇,0
제발 방사능 물 안 흘려보냈으면 좋겠다,0
한남들 지나갈때마다 다리 쳐다보는거 역겨워 죽겠네 소추들 꼬치가 작으니 내 다리보고 발기도 안하겠네,0
연예인도 로는 못 살아 남음,0
걸스캔두애니띵이라며 이제 여자도 군대 가자,0
남자 능력보는 여자들은 김치년이다,0
대통령 뽑을 사람이 너무 없어,0
와 햄버거 너무 맛있다,0
성범죄자가 교도소에서 성인물 보는 거랑 일반 성인이 그러는 거랑 같냐,0
돈 많은 사람이 좋아 착한 사람이 좋아,0
인간및인간집단인물인물무정보여성 너무 예쁜것 같아,0
돼지 목에 진주 목걸이네,0
할로윈에 호텔 많이 가겠지,0
객관적으로 보면 여초가 더 쓰렉집단,0
성기가 약지손가락 만 한 불쌍한 놈,0
조카 사망 보험금으로 고모 결혼자금을 하다니,0
국회의원 죽여도 형량이 동등하게 적용되는지 확인하고 싶다,0
쟤 진짜 뚱뚱하지 않냐 멍청하게도 생겼네,0
이 인간 지지자들 똥들 싸고 있네,0
이런 걸 기사라고 쓰는 건 기레기지,0
우리나라도 정권 한 번 더 연장되면 아프간처럼 된다,0
영어 문장이 죄다 어색하네,0
화장품을 샀는데 나한테 안맞나봐,0
넌 돼지 같이 뚱뚱한 손가락에 뭔 반지를 그렇게 많이 꼈냐,0
위에서 까라면 까야지,0
국민이 아무리 만만해도 백신패스는 아니다,0
대학은 나와야지,0
인간및인간집단인물정치인남성 주변인 보면 딱 그수준이라 하는 행동이 유아틱하고 깊이 없음,0
세대마다 어려움이 있는거지,0
쟤 성격 진짜 이상하지 않냐,0
이번 새내기들 얼굴 사진 좀 보자,0
쇼핑이나 하자 짜증나는데,0
굽신거리면서 살기 싫다,0
오늘 정신 똑바로 차리고 할일 다 해야지 안그러면 내일 개고생이다,0
제 직업은 가수고 벌써 집 음반 내고 가끔 행사를 다닙니다,0
얘네는 데뷔한 지가 언젠데 아직도 제대로 못 뜨냐,0
안녕하세요,0
남자들 멍청해서 좀만 꼬시면 바로 넘어와,0
쟤는 말 끝마다 욕을 하더라,0
이번에 새로 오신 분은 정말 친절하셔,0
저 선수 여자 배구 샐러리캡이 남자배구 샐러리캡보다 적다고 트윗했네,0
일을 해서 돈을 벌어야지 몸을 팔지 말고,0
야 어제 축구봤냐 우리나라 개못하더라,0
연예인 이미지는 퍼센트 방송이 만든다,0
마약 택시에 놓고 내린 애들 귀가하겠다고 하면 집에 보내주냐,0
그 나이 먹도록 여자 한 번 못 따먹었냐,0
나는 호르몬에 따라서 먹고 싶은게 달라지는 편이야,0
내 친구들 연애하는 거 난 이해 안 돼,0
저 가게는 청소도 안 한 더러운 부엌에서 음식을 만드네,0
범죄자를 대통령으로 뽑은 것인가 대통령이 되면 범죄자가 되는 것인가,0
인간및인간집단인물방송인여성은 진짜 데뷔 이후에는 얼굴에 손대지 말지,0
오늘 왜 그렇게 입었어,0
와 신문에 이제 거리두기 소용 없다고 나오네,0
돈 잘 벌면 뭐해 너 인성이 더러운데,0
요즘 한강물 차냐,0
야 어떤 사람이 유명한 인터넷 방송하는 여자 스트리머 화면 띄워놓고 딸 친 거 인증사진 올렸대,0
쉰내나는 틀딱들은 요양원에 처박아놔야 돼,0
광주는 폭동이지,0
저 집은 홀어머니와 아들이 산대,0
이번에 보이스피싱범한테 문자왔더라,0
백신맞은곳이 아직도 욱씬거린다,0
아들아 너희 집 위치를 못찾겠어,0
화물차 기사들은 왜 그렇게 난폭하게 운전하는 거야,0
전 정권이 현 정권보다 많이 지원했는데 왜 그 땐 가만있었나요,0
화장하는 남자들은 화장 잘 하지도 못하면서 왜 하는 거야,0
중국인들은 왜 저렇게 촌스럽게 입고 다녀,0
와 미개하게 왜 저러는거야,0
나 모솔인데 평생 연애 못하는거냐,0
이 루저 같은 놈아 술 좀 작작 처마셔,0
넌 멍청한 거야 멍청한 척 하는 거야,0
빨갱이 사상에 물들면 부모 형제 친구도 몰라보고 이데올로기에 눈이 돌아 죽창든 좀비가 된다,0
멧퇘지 레즈들 끌어 모아서 페미징병제,0
나도 잘생겨지고 싶다,0
소비자도 이제는 좀 똑똑해질 필요가 있다,0
인간및인간집단인물정치인남성이 하는 일은 왜 이럴까,0
와우 저여자분 골반 봤어요,0
넌 얼굴도 인성도 개빻았다,0
요리도 못 하는 것들이 푸드트럭을 왜 하냐,0
심심한데 데이트 어플이나 깔아볼까,0
데이트 비용을 왜 남자만 내야 해,0
흑인들은 다리사이에 다리가 하나 더 있는 듯,0
인간및인간집단인물정치인남성 얼굴에 핵펀치 꽂고 싶다,0
확실히 농구는 갓양이 잘하는게 맞다,0
코로나로 영업규제하면서 은행대출까지 틀어막으면 자영업자들 마지막 숨통 끊어놓는 거나 다름 없다,0
진지하게 중국 애들 저렇게 밀어부치면 그냥 아무 말 없이 동의함,0
게이들도 군대감,0
상사 얼굴에 커피 부어버리고 싶네,0
고유정 그여자 진짜 죽여버리고싶다,0
찐따가 찐따를 키우는 건가,0
요소수 가격 오른 것 좀 봐라,0
한번뿐인 인생 참 싸구려 같이 산다,0
독사 이빨을 모티브로 안아픈 주사를 개발했데,0
머리가 너무 아파,0
인간및인간집단인물정치인남성 쥐보다는 살모사 눈 같지 않냐,0
정보 해자대는 세지만 육자대는 벌레수준이다,0
학벌 별볼일 없는 젊은 사람이 부동산으로 큰 돈 만지고 삐까뻔쩍하게 다니면 퍼 기획부동산 하는 사람이야,0
쟤가 논리 도 안틀리고 제대로 말하는 거에 비남성성 느껴져서 견제하는 꼬라지 보소 남적남 한남충 역시,0
은 왜 이렇게 액정 깨진 채로 그냥 다니는 애들이 많아,0
완전 창피하겠다,0
이런 선거 끝났네,0
나 머리 좋은 거 유전자의 힘이야,0
나는 림프관이 좀 잘 막히는 스타일이라서 이런거 꼭 챙겨먹어야 돼,0
우리 과 교수는 내가 지 수업만 듣는 줄 아는 틀딱임,0
오늘 하루종일 게임할거야 나랑 안놀아 중독이네,0
택시타려고 했는데 승차거부 당했어,0
아니 어디 정신에 문제 있냐,0
드라이브나 가고 싶다,0
아 한강에 바퀴벌레처럼 붙어 있는 것들 왜 이렇게 많냐,0
저렇게 바람피고 당당하게 티비에 나온다고,0
군인들 죄다 짜가고 종북좌빨 집단이다,0
이제 닭은 그만 놔주자,0
이 진짜 메달 개를 따네,0
보수 늙은이들은 왜 저렇게 나와서 시위를 해대냐,0
오늘 부서원 전체 회식이래요,0
나잇값을 못하는 건 죄악입니다,0
인간및인간집단조직및단체언론기관봐도 암은 걸릴 수 있다,0
넷상에서 나대지 말고 제발 방 밖이라도 나가봤으면 좋겠다,0
강아지 산책좀 시키고 와라,0
무식한 버러지샛기,0
아 어제 극장 들어가는데 다른 사람이 나오면서 스포했음,0
사실 지구는 평평한 거 아니냐,0
야 나 이거 좀 해석해줘,0
인간및인간집단인물방송인여성 너무 이쁘지 않음 노래도 잘하고 대박임,0
저런 콘텐츠를 찍는 도 문제지만 저런 영상만 보는 잼민이도 문제다,0
저기 저 사람 보이나,0
여기서 옷 사면 그래도 좀 간지나보이잖아,0
저렇게 운전 버벅대는 사람 보면 백이면 백 여자더라고,0
또 전자발찌 끊고 도주했다니,0
시댁이 남같이 느껴지는 주부들 있나요,0
주식 담당자님 유상증자가 뭔지 알 수 있나요,0
동일 업무를 하는데 여자 임금이 남자의 수준이라는 건 어디 구체적인 사례가 있어,0
집안꼴이 이게 뭐야 살림을 하는거야 마는거야,0
거지들이 누굴 돕겠다고 돈쭐낸다하고 나대,0
인간및인간집단인물인물무정보여성아 짧은 치마 하나 사주고싶어,0
일본 애들 저렇게 앞니 살짝 벌어진 거 백치미 있으면서 확 자빠뜨리고 싶음,0
에서 초등학교 앞 문방구 아저씨가 슬러시 많이 준다며 초등학생 가슴 만졌다는데 이게 나라냐,0
떡볶이라는 고유의 이름이 있는데 왜 남의 나라 말을 빌려 씀,0
개돼지들한테 그지 같은 찌라시를 제보라고 받고서 검증도 안된 상태에서 나불거렸으니 저 사단이 날 수밖에,0
저 부부가 제일 잘한 일 세를 안만든거,0
얘는 우는 것도 진심인지 모르겠다,0
술 많이 마셔서 얼굴이 폭삭 늙었네,0
인간및인간집단인물방송인남성 얘도 투기했네,0
회사는 소액주주들의 아우성 소리가 들리냐,0
오늘 시청 갔는데 공무원이 영 불친절해,0
구세군들은 기독교인들인가,0
감독의 판단과 일에 쥐뿔도 모르는 방구석 전문가 선생님께서 오지랖은,0
어떻게 살 여고생이랑 결혼이 하고 싶어지지,0
여자의 화장을 믿지마라,0
넌 김고은이 예쁘다고 생각해,0
저런 애들이 국힘 지지하겠지 대단하다,0
정말 미안 어제 친구들하고 당구 한 게임한다는 게 길어져서 너무 늦게 잤더니 늦잠 자버렸어,0
요즘 남녀 나눠서 싸우는 거는 다 여자들 잘못임,0
살찐것들이 쳐먹는거 더이상 티비에서 보기 싫다,0
너도 이 야구선수 알지,0
아니 그만좀 먹어 제발 내꺼까지 다먹을 셈이냐,0
인간및인간집단인물정치인남성 대통령 군인 병문안 갔네,0
집값이 이렇게 비싼데 서울에 내 집 마련을 어떻게 해,0
인간및인간집단인물방송인여성 눈빛 무섭다,0
찌질이 놈이 운좋아 결혼했으면 입 닥치고 살지 갑질하고 자빠졌네,0
책임감 없는 사람 너무 많아,0
인간및인간집단인물방송인남성같이 저능아 나오는 프로그램을 보는 사람들이 이해가 안간다,0
이번 달 회식 도대체 몇 번째냐,0
야 그만 봐 내얼굴 닳아,0
외모만 보고 대쉬하는 남자들 별로인 듯,0
인민 재판 멍석말이 조리돌림 부관참시가 생활스포츠인 거지들이 부자 도덕성 운운하는 거 개역겹네,0
성형수술 잘됐네,0
그 백신은 요새 남아돌아서 폐기한다던데,0
인간및인간집단인물정치인남성는 입만 벌리면 뻥을 치네,0
여친을 살인하고도 도주우려가 없다고 풀어주다니,0
어우 불법 장기매매 하는 짱깨같이 생겼네,0
그날 따라 왠지 일찍 퇴근하고 싶었는데 하늘에서 도운 듯,0
상품권 팔려고 왔는데요,0
인간및인간집단조직및단체언론기관는 인간및인간집단조직및단체언론기관 저리가라임,0
골프친다고 꼴값 떠는 것들 대부분 목적이 물건 휘두르는거,0
이번에 저 사람 실망이야,0
코스프레 그런거 오타쿠들이나 하는 거 아니야,0
배달원들 인터뷰한거 보니까 배달하면서 죽는 사람들이 그렇게 많대,0
요즘 애들은 잘 먹고 다녀서 그런가 다들 몸매가 장난 없더라,0
부모가 자식을 키운게 아니라 괴물을 키웠구나,0
걔 자대 가서 대구리 뼈 함몰돼서 죽었을 거야,0
나는 친구 없는 사람이 이상형이야,0
프로필사진에 흰구름 사진 해놓는 사람 거른다,0
체조하는 애가 몸매가 왜 저러니,0
여자는 다 화장빨임,0
이혼이 무슨 자랑이라고 이혼남들이 모여서 방송을 찍어,0
회사 열정 페이 멈춰,0
인간및인간집단인물인물무정보남성 정당하게 받은 지원금을 가지고 왜 그리 말들이 많아,0
인간및인간집단조직및단체교육기관 음대 비리 터졌네,0
야 니 여친 완전 예쁘더라,0
인간및인간집단인물정치인남성이 인간및인간집단인물정치인남성같은 개종자랑 어울려서 저렇게 된 건가,0
진짜 학교일 하면서 애들이 너무 싫어졌어,0
나도 못사는 데 왜 나는 지원 안해줘,0
김연경 식빵 창렬 유명세 어지간히 팔아먹어라,0
문화대혁명 때 손실된 게 진짜 많대,0
너는 그 역겨운 한량같은 근성 좀 고쳐,0
남자 애들이 여자 외모 평가하면서 지들끼리 등급 매기는 거 들었는데 진짜 소름 돋고 정 떨어져서 눈물이 다 나더라,0
멍청한 게 대통령 되고 나서 대한민국 개판됐다,0
인간및인간집단인물정치인남성는 국민이 대구 경북 국민들 뿐인줄 아나,0
임산부들 배 찍는 사진 흉측하다,0
니가 공부를 한다고 대학이나 가겠니,0
어디 여자가 없어서 저런 헌계집을 데려와 남이 먹다 버린 껌 씹고 싶냐,0
매일매일 힘들다 사는게,0
단말기를 조작해서 천만원을 사기쳐,0
여자 지원자들은 치마를 입는 게 더 보기 좋습니다,0
이 바보같은 여자들아 군대를 왜 기다리냐고,0
니가 세상에서 제일 잘난 것 같지,0
운동선수가 팔을 다쳐서 어떡해,0
지네가 인상쓰면 사람들이 무서워하는줄 아는 양아치 문신충,0
다른 데서도 인간및인간집단인물방송인남성 욕하고 난리났다,0
나도 예뻐지고 싶다,0
이 여자 무슨 학교 교장이라고 하던데 교사인 게 신기하다,0
스페인 여자들이 원조 꼴페미 아님,0
별 그지같은 걸로 청원을 다 올리네,0
날씨 진짜 왜 이러냐,0
인간및인간집단인물방송인여성가 고양이 괴롭힌 영상때문에 논란이 됐대,0
트랜스 젠더들 목소리 진심 극혐이지 않냐,0
와 햄버거 너무 맛있다,0
짱깨들은 다 거르고 봐야함,0
나쁜개가 사이코개한테 물렸구만,0
배우들이 지리산 오르는 거도 마다했나,0
외국에도 만우절이 있다니 한류가 대단하긴 하네,0
딸배들 횡단보도로 오토바이 타고 건널 때마다 죽이고 싶어,0
같은 말을 해도 예쁘게 하는 사람이 있고 아닌 사람이 있어,0
나는 돈 잘 버는 사람이랑 결혼하고 싶어,0
넌 나이가 몇 살이냐,0
아시안들이 흑인이랑 데이트하기 싫다고 하면 인종차별이니 뭐니 욕해대면서 지들은 아시안 별로라고 낄낄대는 꼴 킹받네,0
사적 모임 제한은 왜 하는 거임,0
선물 받는 것도 내가 김치라고 욕 먹어야 되냐,0
니네 왜 우리한테만 딴 데 가라고 해,0
코로나로 허례허식이 없어지나 했더니,0
가스라이팅 당하는 애들은 애초에 판단력 떨어지고 멍청한거라 당해도 쌈,0
청와대가 부산대에 진상조사 요구한 게 사실이야,0
오지랖 드럽게 넓으시네요,0
아 우리 회사 밥 너무 개같이 나옴,0
초 따리가 벌써 담배피우며 킥보드 타는 게 믿기지 않는다,0
우리 회사에서는 여대 출신은 그냥 안보고 전부 쓰레기통,0
인도는 공대가면 성공한 인생이라는 인식이 강함 우리나라 의대랑 비슷할듯,0
지하철은 만성 적자인 판에 무임승차 는 노인들이라네,0
어렸을 때 부모님 지갑에 손 한번 안 댄 놈이 비정상이지,0
세계에서 외모 등인데 아까운 유전자 널리 퍼트렸으면,0
작품이라곤 몇 개 한 것도 없는데 저렇게 돈을 많이 모았다고,0
어깨가 아프면 정형외과를 가야겠지 그치,0
광대들끼리 물고 뜯는거 보며 우리는 팝콘이나 튀기면 돼,0
흙수저 특징은 푼돈 아낄려다가 더 큰 돈 잃는 거야,0
얜 아이돌이 자녀계획 이야기 하고 있네 멍청,0
나 요즘 밤낮이 바뀌어서 너무 힘들다,0
에 병 나와서 그런가 그거 폐지된다는데,0
요즘 하늘이 맑은 이유가 이 공장을 못 돌려서래,0
이슬람 자치구 만들 작정이 아니고서야 저 거지들 무슨 수로 다 받아준다는 거야,0
대기업 다닌다고 이제 사람 막 무시하고 그러네,0
저 여자 저능아 아냐 말귀를 왜 이렇게 못 알아 들어,0
너는 거지도 아니고 왜 맨날 돈 없다고 징징대냐,0
저런 남자랑 결혼하다니 여자는 역시 얼굴이면 다인가,0
아프간 협력자하고 가족들이 오늘 인천국제공항에 입국했대,0
라도냐 쌍도랑 한 판 뜨자,0
랩은 왜 듣는지모르겠어 빽빽거리기만하고 좋나 시끄러워,0
방에서 게임하는 잼민이들 제발 닥치고 조용히좀 해라,0
무면허 음주운전에 뺑소니는 명백한 살인이지,0
쟤는 남자들한테 인기 전혀 없을 듯,0
인간및인간집단인물인물무정보남성같은 애들이 뒤가 구려보임,0
드라마 제작발표회인데 저렇게 벗고 나오는 건 개념이 없는 거 아님,0
너도 쟤처럼 좀 얌전하게 앉아 있어라,0
가지가지 하는구나 결혼을국민적실망,0
맨날 기자들 기사쓰는거봐도 진짜 역겹게 기사쓰더라 맞는 말이 없어,0
너네 지역에도 있음,0
여경이 또 한 건 했네,0
아 난 여자가 담배피는 거 보면 왜 이렇게 꼴 보기가 싫냐,0
이번달 저희 상품이 너무 적게 팔렸습니다,0
인간및인간집단인물방송인남성가 누구냐 니들같은 도태된 애들이나 보는 유투버냐,0
인간및인간집단인물정치인남성 욕설 녹음 파일 들어본 사람 있어,0
얘 겁나 야하게 생기지 않았냐,0
떡볶이가 정크푸드라니 뇌를 이미 빻아서 회복 불능이네,0
이 사람 저 사람 이간질하는 인간및인간집단인물정치인남성이야말로 정신감정 받아야 한다,0
돈은 줬지만 성매매는 아니래 노어이,0
아니 여시 이런 카페는 왜 하는 거야,0
요새 가을장마 와서 물난리가 많이 났다고 하더라,0
너는 그렇게 머리가 나빠서 어떻게 세상을 사냐,0
간호대 지망하는 고인데 정보 찾으면 찾을수록 걱정됨,0
페미들 남자 싫어하면서 잘생긴 남자들은 예외인 게 킹 받음,0
남자들은 왜 살까,0
이번학기 학점 완전 망했어,0
나는 남자들 전완근에 핏줄 서는게 그렇게 멋있더라고,0
대깨들은 백신 꼭 로 맞으세요,0
드라마 재밌음 반응 별로던데,0
남편이 회사에서 받아온 꿀 너무 많아서 시할머니 드렸더니 남편이 나보고 짬처리하냐는데 어떻게 생각해,0
여자는 어려야 탱탱하고 예쁨,0
호주 대입 문제 봐라 왜 이렇게 쉽냐,0
인간및인간집단인물방송인남성 전여친은 예비 룸녀 아니냐,0
아무래도 블루라이트차단 안경 좀 사야겠어,0
인간및인간집단인물인물무정보남성형은 왜이렇게 집요하노,0
그 멤버는 이제 학폭도 다 알려지고 얼굴도 다 팔렸는데 뭐하고 살려나,0
연예인들 자살 왜 하냐,0
형은 살이나 많은 여자랑 사귄다면서요,0
물질적산물교통수단자동차차주 특 월급은 좀 되지만 부족한 노처녀,0
입만 열면 욕 뱉는 사람들은 왜 저럴까,0
저희 회사는 주주분들을 위해 합병합니다,0
요즘 인간및인간집단인물방송인여성 왜 이렇게 웃기냐,0
여기 놈들 댓글 싸지는 거 보면 인간혐오 생길 것 같아,0
언제부터 대때 사고쳐서 애 낳은걸 기특하다 봐줬냐,0
음식 뒤에다 마렵다 이런거 붙이는 애들 진짜 몰상식하고 상스러워 보여,0
대한민국의 주적은 북한이다,0
기상청님께서 오늘 맑으시단다 우산 단디 챙겨라,0
평생 보수인 나도 이번에는 인간및인간집단인물정치인남성 찍는다,0
대출 받아서 명품 사는 너 같은 관종은 그렇게 살다가 그냥 죽어라,0
요새 설거지론 두고 남자들끼리 싸운다며,0
인간및인간집단인물체육인여성언니는 누가 데려갈지 진짜 궁금하다,0
내 그림 어때 좀 못 그렸나,0
커뮤니티 하는 애들은 현실에서 다 찐따임,0
미개한 조선을 교화시켜주신 대일본제국천황폐하 반자이,0
너 머리 언제 감았어,0
위드 코로나 하자마자 대학생들 동아리 단체 예약이라니,0
인생은 혼자다,0
진짜 우리나라 남자들 보면 남혐이 생겨,0
인간및인간집단인물정치인남성 뭔가 착각하고 있는 거 같지 않아,0
예쁘고 잘생기고 몸매 좋은 애들은 다 부지런하다,0
네가 과일 좀 깎을래,0
짱깨는 불리할 때만 우리나라라고 하네,0
취업 못하면 어떻게 하냐,0
인간및인간집단인물정치인남성 슬슬 표 냄새 맡고 반페미 코인 탄 듯,0
햄버거 먹고싶은데 사줄수 있어,0
인간및인간집단인물정치인남성도 서울시예산으로 성대히 장례식 치렀더만,0
대학 와보니까 서울 사는 게 스펙이 됐어,0
왜 나쁜 사람들이 세상을 더 잘 살아가는 걸까,0
인간및인간집단인물방송인여성는 하다하다 남의 인생까지 망쳐놓네,0
사람들은 저런 저능아가 티비에 나오는걸 왜 보는거임,0
애초에 능력도 없는 걸 좀 생겼다고 띄워줬더니 심장이 벌렁벌렁한가보네,0
저 허리디스크 공익 근육 자랑하는 거 전파낭비 안구테러다,0
강도 들어왔을 때 여경 오면 참 든든하겠다 그치,0
형수 찢는다는 말 편들어준 간신배 감투 씌워주는 그동네 대선주자 클라스,0
야 코로나 제한 풀리니까 우리 동네 너무 시끄러워,0
하는 놈이 티비 나와서 착한 척 하네,0
저 함씨 아줌마 돈 떨어졌나 방송에 왜 자꾸 기어나와,0
이 노래는 도대체 가사가 뭐지,0
인스타는 사회의 악이다,0
한녀 특징은 어딘가 한군데씩 심성이 뒤틀려있다는 거야,0
나 이번에 회장 선거 나가보려고 뭔가 의미 있는 일 하고싶어,0
저기 가는 여자 얼굴 좀 봐,0
걔 성형외과 의사랑 소개팅했대,0
저 여자 따먹고 싶다,0
몸매가 저러면 관리를 좀 하고 카메라 앞에 서든지,0
페미들 때문에 레이싱걸이라는 직업 사라졌음,0
공부만 한 놈들 융통성 없고 재수 없는 거 알아줘야해,0
여자분은 임신핑계로 돈을 요구한다면 엄마자격 박탈,0
아들관상이 마마보이에 찐따네,0
난 도무지 인간및인간집단인물방송인여성 왜 쓰는지 모르겠더라,0
결혼하고 싶다,0
늦은 밤에 연락하는 후배들 진심 부모 없을 듯,0
거식증 걸린 청소년 진짜 많더라,0
뭐라고 하면 꼰대될 것 같아서 그냥 지나갑니다,0
파스타 이딴거 먹을 바에 뜨끈한 국밥 먹지,0
남자들은 왜 그러는걸까,0
성범죄 무고 받아서 억울함 풀면 뭐하냐 이미 사회적으론 사망 선고 받았는데,0
돈 많고 잘생긴 남자가 뭣하러 늙고 못생긴 여자를 만나냐,0
쟤는 진짜 돈밖에 모르는구나,0
쟤네 자기들끼리 번갈아 먹버한다며,0
저 여자 결혼 전에 남자 재산 계산해보는거 징그럽다,0
지껄이는 말마다 거짓말이네,0
이 여자 엉덩이에 비비고싶지 않냐,0
쟤네 엄마 시장에서 장사한다던데 꼬질꼬질하네,0
여자는 헌신하면 헌신짝 되지,0
한녀들 머리까지 짧으면 여장남자로 착각해서 화장실 갈때 신고당할듯,0
감히 떡볶이를 건들이다니 용서할 수 없다,0
한숨만 쉬고 있는다고 뭐가 달라지냐 한심하다,0
한 생명을 뱃 속에 품고 있을 때 한 생명을 사지로 내모는 행동을 하는 사람들은 그 뱃속 아이가 똑바로 자라기는 기대하지 말길,0
이 일본 여자 너무 예뻐서 요즘 얘 유튜브만 본다,0
야구선수들은 연봉이 너무 많아 방망이 휘두르는 게 전부인데인생 쉽게 사네,0
아 오늘 시간이 너무 촉박해서 공부도 많이 못하고 너무 짜증나,0
인간및인간집단인물정치인남성 진짜 사람이 추잡스럽다 더러워,0
그거 달고 태어난 남자가 되어가지고 주인님 주인님 거리며 당하는 용어 뭐임,0
우리가 미아내요 인간및인간집단인물정치인여성누나 흙흙,0
죄는 부모가 저질렀다는 시각이 많은데 입시비리 당시에 쟤는 살이었다,0
왜구들 공주 결혼식 보도하는 기레기 수준,0
아동학대 사고나는거 보면 꼭 얼집선생이던데 워낙 수준떨어져서 그런듯,0
제주도 올레길이 그렇게 위험해,0
내일 사랑니 발치하러 가는데 무섭다,0
저 노망난 노인네는 어쩌다 대통령이 돼서 나라를 말아먹고 있다냐,0
여자로 사는데 힘이라도 셌으면 좋겠다,0
저 아저씨 뱃살 너무 튀어나와서 접힌 뱃살 밑에서 쉰내 날 듯,0
광주 고등학교에서 모의평가 문제지 통째로 줬다가 회수했대,0
군부대 주변에 식당들 맛은 어때,0
항문으로 웬만하면 하지말길 어차피 여자는 그걸로 느껴지지도 않음,0
비건들은 조용히 풀이나 처먹으면 되지 왜 이렇게 설쳐,0
킥보드 타고 다니려면 헬멧은 쓰고 타라,0
나 쟤 태도가 마음에 안들어서 손절하고 싶다,0
백신 접종 완료율 달성했대,0
밖에 나가서 맥주 마시면서 놀까,0
좌뇌가 우뇌보다 두 배 크다고 거짓말하는 사람은 또 처음보네,0
인성 쓰레기보고 인성 쓰레기라고 하는 게 뭐가 잘못이야,0
세치혀로 어설프게 힐링 지껄이다 밥줄끊긴 헌법조무사 딴일알아봐야겠네,0
너 저놈하고 몰래 바람피우고 내 아들 뻐꾸기 노릇시켜서 속여먹으니 속이 시원하더냐,0
강아지 수술비 얼마나 나왔냐,0
저 남자는 맨날 남자 연예인 나오면 관심보이더라,0
나는 잘생긴 남자보다는 능력있는 남자가 좋아,0
이거 어떻게 조작하는건데,0
브라질 막상 가보면 남자들 잘생겻고 여자들도 살기 좋은 나라임,0
흑인 배우 주연의 영화가 엄청 히트쳤대,0
야 피규어 같은 거 오타쿠 같이 왜 수집해,0
저런 지능도 결혼해서 애 낳고 사는거 보면 우리나라 참 좋은 나라야,0
야 너네 집은 무슨 대장간이냐 삼시끼를 다 그런 뭉툭한 고기를 썰어 먹냐,0
아 알바 가기 싫어,0
어릴때 잠자리 잡고 골목에서 딱지치는게 추억임 마음의 고향,0
다음주까지 키로 빼야하는데 참 어렵네,0
우리 담임보다 내가 더 잘 가르칠 수 있을 것 같아,0
안녕하세요 오늘 처음 출근한 신입입니다,0
우리 집 고양이 진짜 너무 귀여워서 심쿵이야,0
경기도 사는 사람들은 그래도 도지사 일 잘한다고 다 칭찬하긴 하더라,0
요즘 유명한 커뮤니티 뭐 있어,0
근데 여성부에서 죠리퐁 판매금지 시키라 했다는 썰 진실임,0
야 시청자 눈도 생각해야지 저렇게 생겨도 앵커 시켜주다니 수질 무엇,0
그 나이 먹고 아직까지 부모님한테 빌붙어 살고 있냐,0
여기저기 질질 끌려다니면서 줏대없이 구는 게 특기냐,0
여기 이상한 마인드 가진 분들 입마개 필요 없다고 반박하네,0
무식하게 근육만 키우고 머리 텅텅빈애가 자꾸 주연으로 나와서 별론데,0
김대리랑 박주임은 되게 친하게 지내더라,0
